"key","message","comment","context"
"Timesheets","учета рабочего времени",,
"Timesheets to Validate","табели учета рабочего времени"," подлежащие проверке",
"Timesheets to be Validated by your subordinates","F. время"," подлежащее проверке моими подчиненными",
"To","От",,
"To (included)","К (включительно)",,
"To Date","От",,
"To be reset yearly","Обнулять каждый год",,
"To calculate","Подлежащий расчету",,
"To date","От",,
"To date can't be empty","Дата окончания не может быть пустой",,
"To generation date","Дата окончания генерации",,
"To invoice","Выставлять счет",,
"Too many requests","Слишком много запросов",,
"Tools","Инструмент",,
"Total","Общая сумма",,
"Total (h)","Итого (ч)",,
"Total A.T.I","Общая сумма НДС",,
"Total A.T.I.","Общая сумма НДС",,
"Total Days in the period","Общее количество дней в периоде",,
"Total Hours per Day","Количество часов в день",,
"Total Minutes per Day","общее количество минут в день",,
"Total W.T.","Итого"," НТ",
"Total amount",,,
"Total amount with tax","Общая сумма сумма с НДС",,
"Total lunch vouchers","Всего названий ресторана",,
"Total on period (hours)","Всего за период (часы)",,
"Total planned hours","Общее запланированное время",,
"Total real hours","Общее Реальное время",,
"Total required hours","Общее количество требуемых часов",,
"Total tax","сумма НДС",,
"Total to pay","Общая сумма к оплате",,
"Total to refund","Итого к возмещению",,
"TotalToRefund","Итого к возмещению",,
"Totals on period","Итого за период",,
"Tracking number","Номер для отслеживания",,
"Training","Отложения",,
"Trial period duration","Продолжительность испытательный срок",,
"Tuesday","Вторник",,
"Type",,,
"Unavailable to users","Недоступно для сотрудников",,
"Unique product for timesheet","Уникальный продукт для табелей учета рабочего времени",,
"Unit","Единица",,
"Unit conversion",,,
"Unit conversions","Преобразования единиц измерения",,
"Untaxed amount","Сумма HT",,
"Update date","Дата ввода в действие",,
"Update scheduler","обновить планировщик",,
"Update to invoice","обновить счета-фактуры",,
"Updated currency and current parent currency are incompatible.","Обновленная валюта и валюта текущей накладной несовместимы.",,
"Updated currency and new parent currency are incompatible.","Обновленная валюта и валюта новой накладной несовместимы.",,
"Updated duration","Продолжительность обновления",,
"Usable on expense","Доступно для ввода в Ведомостях расходов",,
"Usable on timesheet","Вводимый в табели учета рабочего времени",,
"Use employee's Activity","Использование активности сотрудников",,
"Use line's Activity","Использовать активность строк",,
"Use unique product for timesheet","Использование только одного продукта для табелей учета рабочего времени",,
"Use weekly planning coefficient","Использовать коэффициент планирования",,
"Use weekly plannning coef.","Использовать коэффициент планирования",,
"Used amount","Использованная сумма",,
"User","Пользователь",,
"User creation","создание пользователя",,
"VILLE",,,
"VOIE",,,
"Vacation pay","Счетчик отпусков",,
"Valid",,,
"Validate","Подтвердить",,
"Validate the advance","подтвердить заранее",,
"Validated","Проверенный",,
"Validated Expense Template","Образец для утвержденной накладной на оплату",,
"Validated Extra Hours Template","Модель для проверенных сверхурочных",,
"Validated Leave Request Template","Шаблон для утвержденного заявления на отпуск",,
"Validated Timesheet Template","Шаблон для утвержденного расписания",,
"Validated Timesheet lines","Утвержденная строка расписания",,
"Validated by","Подтверждено",,
"Validation Date","Дата подтверждения",,
"Validation needed configuration is not enabled.","Параметр ""требуется проверка"" не включен.",,
"Value","Значение",,
"Value by default on display planned time","Значение по умолчанию для выбора при отображаемом запланированном времени",,
"Vehicle","Транспортное средство",,
"Vehicle Make","Марка",,
"Vehicle Model","Модель",,
"Vehicles","Транспорт",,
"Ventilate",,,
"Ventilated","Проветривать Вентилируемый",,
"Ventilated expense can not be deleted. %s can not be deleted.","Отчет о расходах с разбивкой по категориям не может быть удален. %s не может быть удален.",,
"Waiting",,,
"Waiting Timesheet lines","Строка расписания в режиме ожидания",,
"Waiting for validation","В ожидании подтверждения",,
"Waiting validation","Ожидание подтверждения",,
"Wednesday","в среду",,
"Weekly Planning","Еженедельное расписание",,
"Weekly duration","Продолжительность недели",,
"Weekly planning","Еженедельное расписание",,
"Weekly work duration","Еженедельное рабочее время",,
"Weekly work hours","Количество рабочих часов в неделю",,
"Withdrawn cash","Снятие наличных",,
"Work fixed phone","Фиксированный номер pro.",,
"Work hours","Рабочее время",,
"Work mobile phone","Номер мобильного pro",,
"Work phones","Рабочие телефоны",,
"Working days' number","количество отработанных дней",,
"Working time modification","Изменение рабочего времени",,
"Year","в году",,
"You are not able to take leave in advance for the reason '%s'.","Вы не можете взять отпуск (по причине : '%s') досрочно.",,
"You can not cancel an already cancelled timesheet.","Вы не можете отменить уже отмененный табель учета рабочего времени.",,
"You can not update a line from an expense which is not in draft.","Вы не можете обновить строку из отчета о расходах"," которая не находится в черновом состоянии.",
"You can only add a timer to a drafted or a waiting for validation timesheet.","Вы можете добавить таймер только к черновому расписанию или расписанию"," ожидающему подтверждения.",
"You can't exceed the daily limit of %s hours on the %s.","Вы не можете превышать дневной лимит в %s часов в течение дня %s.",,
"You have already been invited to the restaurant for the following dates:","Вы уже были приглашены в ресторан на следующие даты:",,
"You have to choose at least one timesheet","Вам необходимо выбрать хотя бы один табель учета рабочего времени",,
"You must be a HR manager to have the permission to do this.","Для этого вы должны нести ответственность за персонал",,
"You must choose a template.","Вам нужно выбрать шаблон.",,
"You must configure an account for expenses taxes (company : %s)","Пожалуйста"," настройте учетную запись для уплаты налогов по накладной (компания: %s)",
"You must configure an expenses account (company : %s)","Пожалуйста"," настройте учетную запись для отчетов о расходах (компания: %s)",
"You must configure an expenses journal(company : %s)","Пожалуйста"," настройте журнал для отчетов о расходах (компания: %s)",
"You need lines to fill your export.","Вам нужны строки для заполнения вашего экспорта.",,
"You now have a negative number of leaves available for the reason %s","Теперь у вас есть отрицательное количество доступных отпусков по основанию %s",,
"amount","сумма",,
"com.axelor.apps.hr.service.batch.HrBatchService",,,
"hr.department","Департаменты",,
"http://www.url.com",,,
"login name","Имя для входа",,
"user group","Группа пользователей",,
"value:Employees Management","Управление сотрудниками",,
"value:Expense Management","Примечание о расходах",,
"value:Extra hours","на сверхурочные",,
"value:Leave Management","управление отпусками",,
"value:Timesheet Management","Табели учета рабочего времени",,
